video_id,channel_id,title,description,tags,published_at,category_id,category_name,duration,definition,caption,default_audio_language,default_language,thumbnail_url,made_for_kids
kJ_osTsgsfE,UCCK3OZi788Ok44K97WAhLKQ,"පිදුරු කන්න ආ වනඅලියා දැක ගසට නැග කළ කන්නලව්ව | ""හෝව් පුතා හෝව්... අනේ යන්න කරදර කරන්න එපා""","Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

පිදුරු කන්න ආ වනඅලියා දැක ගසට නැග කළ කන්නලව්ව | ""හෝව් පුතා හෝව්... අනේ යන්න කරදර කරන්න එපා""

මින්නේරිය, බැද්දපම්විල ප්‍රදේශයේ වී අසුවනු නෙළා අවසන් වූ  කුඹුරුවල තිබෙන පිදුරු ගෙනයාමට ට්‍රැක්ටර් රථයක් පැමිණ පිදුරු පටවමින් සිටියදී, වනඅලියකු එම ස්ථානයට එන බව දැක රියදුරා සහ සහායකයා දිවගොස් අසල තිබුණු ගසක පැලකට නැග දිවි බේරා න තිබේ. 

එම සිද්ධිය ජංගම දුරකථනයක පටිගත වී  තිබුණේ මෙලෙසිනි.

#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews",AdaDerana|News|TvDerana|Sri Lanka|Colombo News|sri lanka news|news today|news derana|news ada derana|ada derana news|news sri lanka|news now|adaderananews|ada derana|latest news|derana news|today news|2026,2026-07-17T04:32:14Z,25,News & Politics,PT1M30S,hd,false,si,si,https://i.ytimg.com/vi/kJ_osTsgsfE/hqdefault.jpg,False
jUYV5Qw6M8w,UCOtYyt7W5PmPnwQjWWF_Z-Q,අමේලියාට යශ්ව ගොඩක් මතක් වෙනවා 🥺,"අමේලියාට යශ්ව ගොඩක් මතක් වෙනවා 🥺 

Aththamai Man Oyata Adarei - ඇත්තමයි_මං_ඔයාට_ආදරෙයි | සතියේ දින පහේම රාත්‍රී 9.00 ට හිරු TV තුළින්...
#AththamaiManOyataAdarei #ඇත්තමයි_මං_ඔයාට_ආදරෙයි  #HiruTV #HiruTVDigital",hiru tv|hiru tv digital|hiru tv sri lanka|hiru tv live|hiru tv official|hiru tv lk|hiru tv dramas|hiru tv teledramas|dramas hiru tv|teledramas hiru tv|hiru dramas|hiru teledramas|hiru tv programs|hiru tv drama clips|paata kurullo|hiru tv paata kurullo|ron soyaa|hiru tv ron soyaa|akurata yana welawe|podi waddo|happy hour|agara dagara|copy chat|Hiru Kumaru Adare Genalla|Amma|Tharu Adare|Sri Lanka Teledrama|Hiru TV Teledrama,2026-07-17T06:45:09Z,24,Entertainment,PT1M45S,hd,false,si,si,https://i.ytimg.com/vi/jUYV5Qw6M8w/hqdefault.jpg,False
iLND5b00o-U,UCs_mHlm5_C82W5WCIJaSMbQ,අද මධ්‍යම රාත්‍රියෙන් පස්සේ මේ ලග්න 5ට හිතාගන්න බැරි ධන යෝගයක්! | විදෙස් ගමන් සහ ලොතරැයි වාසනා,"අද මධ්‍යම රාත්‍රියෙන් පස්සේ මේ ලග්න 5ට හිතාගන්න බැරි ධන යෝගයක්! | විදෙස් ගමන් සහ ලොතරැයි වාසනා

ජූලි 16 වැනිදා සිදුවන රවි ග්‍රහයාගේ කටක රාශි ගතවීම ඔබේ ජීවිතයට කෙසේ බලපායිද? වසර 12කට පසු සිදුවන රවි සහ බ්‍රහස්පතිගේ මෙම සුවිශේෂී එකමුතුව ලග්න 12ටම ගෙන එන මහා පෙරළිය අද අපි කතා කරමු.

රටේ ආර්ථිකය, දේශපාලනය වගේම ඔබේ පෞද්ගලික ජීවිතයේ රැකියාව, ධනය, සෞඛ්‍යය සහ විවාහය සම්බන්ධයෙන් මෙම ග්‍රහ මාරුව විශාල බලපෑමක් ඇති කරයි. විශේෂයෙන්ම මේෂ, මිථුන, කන්‍යා, තුලා, ධනු, මකර සහ මීන යන ලග්න වලට මෙය ඉතා සුබ කාලයක් වන අතර තවත් ලග්න කිහිපයක් රෝගාබාධ සහ ආර්ථික ගැටළු සම්බන්ධයෙන් වඩාත් ප්‍රවේශම් විය යුතුය. ලග්න 12ටම අදාළ සියලුම සුබ අසුබ ප්‍රතිඵල සහ අපල දුරු කරගැනීමට කළ යුතු පිළියම් ගැන සම්පූර්ණ විස්තරය මෙම වීඩියෝවෙන් නරඹන්න.

මෙවැනි වටිනා ජ්‍යෝතිෂ්‍ය තොරතුරු දිනපතා දැනගැනීම සඳහා අපගේ නාලිකාව Subscribe කර බෙල් අයිකනය ක්ලික් කරන්න. ඔබේ ලග්නය පහලින් Comment කර මෙම වීඩියෝව ඔබේ මිතුරන් සමග Share කරන්න.

#Vishwakarma #LagnaPalapala #AstrologySinhala #JulyHoroscope #SriLankaAstrology 

Vishwakarma, lagna palapala, sinhala astrology, july lagna palapala, ravi katakayata, graha maruwa, sri lanka astrology predictions, kendara balamu, jyothishya, zodiac signs sinhala, lanka astrology, mesha, vrushabha, mithuna, kataka, lagna palapala july, horoscope sri lanka, daily astrology sinhala

What is the exact impact of Sun moving to Cancer in astrology?
July monthly lagna palapala predictions for all 12 zodiac signs
How will the July 16 planetary shift affect my career and wealth?
Astrology predictions and economic changes for Sri Lanka
Which zodiac signs will get rich in July according to Sinhala astrology?
Good and bad effects of Ravi Katakayata in Sinhala horoscope
How to overcome bad luck and health issues from planetary shifts
Accurate Sinhala lagna palapala for marriage and foreign travel in July

✅ Subscribe කරලා එකතු වුනු හැමෝටම ස්තුතියි 
✅තාමත් අපිව Subscribe කරලා නැත්තම් දැන්ම අපිව Subscribe කරලා එකතු වෙන්න
✅ Like   ✅ Share   ✅ Comment   ✅ Subscribe",Vishwakarma|විශ්වකර්ම|vishwakarma.lk|විශ්වකර්ම ශ්‍රී ලංකා|Vishwakarma Sri Lanka|විශ්වකර්ම විශ්ලේෂණ|ජ්‍යෝතිෂය|Astrology|පලාපල|Lagna Palapala|ලග්න පලාපල|Horoscope|ග්‍රහ මාරු|Graha Maru|විශ්ව ශක්තිය|Universal Energy|Jyothishya|Jyothishya Sinhala|දේශපාලන විශ්ලේෂණ|Political Analysis|ප්‍රවෘත්ති|Sri Lanka News|හෙළ ඔසු|Hela Osu|සෞඛ්‍ය රහස්|Traditional Wellness|Sinhala News|Sinhala Astrology|Trending Sinhala,2026-07-17T11:26:10Z,22,People & Blogs,PT36M38S,hd,false,si,si,https://i.ytimg.com/vi/iLND5b00o-U/hqdefault.jpg,False
ZONEiInSvgE,UCCK3OZi788Ok44K97WAhLKQ,රඛිත සහ චරිත් විලංගු ලා අදත් බන්ධනාගාර බසයෙන් ගිය හැටි| Ada Derana,"Ada Derana | ශ්‍රී ලංකාවේ විශ්වසනීය හා ප්‍රමුඛතම පුවත් සපයන්නා

රඛිත සහ චරිත් විලංගු ලා
අදත් බන්ධනාගාර බසයෙන් ගිය හැටි


#AdaDerana #News #SriLankaNews #LatestNews #DeranaNews #TVDerana #TrendingNews #ViralNews #SriLanka #SLnews",AdaDerana|News|TvDerana|Sri Lanka|Colombo News|sri lanka news|news today|news derana|news ada derana|ada derana news|news sri lanka|news now|adaderananews|ada derana|latest news|derana news|today news|2026,2026-07-17T10:57:07Z,25,News & Politics,PT1M5S,hd,false,si,si,https://i.ytimg.com/vi/ZONEiInSvgE/hqdefault.jpg,False
Z49pB4YN1-Y,UCcpvzu2fNDZyKkQ6tETbHLw,Evil Godzilla Ends the Giant Cow - Mountain Elephant Confronts,Evil Godzilla Ends the Giant Cow - Mountain Elephant Confronts,Evil Godzilla|Red Godzilla|Colossal Elephant|Godzilla Minus One vs Legendary Godzilla|godzilla minus one|Dazzling Divine|Godzilla vs Kong|Godzilla x Kong : The New Empire|godzilla vs king ghidorah|godzilla vs king kong|Shin Godzilla|Mountain Elephant|godzilla|kong|kaiju universe|godzilla enters scene|dazzling divine|monarch legacy of monsters|Hollywood|kaiju|Colossal Titan vs Godzilla|Supermassive Godzilla|Godzilla Minus Zero,2026-07-17T04:56:07Z,1,Film & Animation,PT2M21S,hd,false,en,en,https://i.ytimg.com/vi/Z49pB4YN1-Y/hqdefault.jpg,False
YzwoZHni1hs,UCRDDfbYPHX_GUJ4lcQYTc8A,සෙල්ලම් කරන්න මොකටද පන්සල් එන්නෙ? 😕| Iskole,"සෙල්ලම් කරන්න මොකටද පන්සල් එන්නෙ? 😕| Iskole
Episode 👉 https://youtu.be/eip6fL_DuJU

Watch TV Derana Programmes & More Updates
https://www.youtube.com/channel/UCRDDfbYPHX_GUJ4lcQYTc8A

Follow us on
🔗 Facebook 👉🏼 https://www.facebook.com/tvderanaofficial
🔗 Instagram 👉🏼 https://www.instagram.com/tv_derana
🔗 Twitter 👉🏼 https://twitter.com/tvderana
🔗 TikTok 👉🏼 https://www.tiktok.com/@tvderanaofficial

TV Derana
SRI LANKA'S PREMIUM ENTERTAINMENT EXPERIENCE

#TVDerana #DeranaLK #iskole",TV Derana|Derana TV|Derana Teledramas|DeranaLK|TV Derana Offcial|Derana Programs|Derana Entertainment|Derana Viral Clips|Tv Derana New|iskole|iskole teledrama|iskole teledrama today|iskole teledrama yesterday|iskole teledrama tv derana|iskole teledrama today episode|iskole teledrama actress name|iskole teledrama all episodes|Danushka Jayarathna|Hirushi Perera|Sangeetha Basnayake|Thulanga Jayakodi.,2026-07-17T10:48:11Z,24,Entertainment,PT1M16S,hd,false,en,si,https://i.ytimg.com/vi/YzwoZHni1hs/hqdefault.jpg,False
0l-cYdH_8s8,UCckltLEhFLv8Xz_lQhYfwmg,මහ රෑ නවගමුවම කළඹමින් වෙඩි තැබීමක් - වෙඩි කෑ පුද්ගලයා හෝමාගම රෝහලට - Hiru News,"මහ රෑ නවගමුවම කළඹමින් වෙඩි තැබීමක් - වෙඩි කෑ පුද්ගලයා හෝමාගම රෝහලට - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-16T17:12:41Z,25,News & Politics,PT2M27S,hd,false,si,si,https://i.ytimg.com/vi/0l-cYdH_8s8/hqdefault.jpg,False
5LmNtYie95g,UCckltLEhFLv8Xz_lQhYfwmg,BLUE ANGEL ගුවන් යානයක් ෆ්ලොරීඩා වෙරළ තීරයක ගිය අවදානම් ගමන - Hiru News,"BLUE ANGEL ගුවන් යානයක් ෆ්ලොරීඩා වෙරළ තීරයක ගිය අවදානම් ගමන - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-16T18:35:23Z,25,News & Politics,PT36S,hd,false,si,si,https://i.ytimg.com/vi/5LmNtYie95g/hqdefault.jpg,False
K1YwYlT3U-8,UCckltLEhFLv8Xz_lQhYfwmg,වංචා විමර්ශනයක පරීක්ෂණ හේතුවෙන් ට්‍රම්ප්ගේ ටෙලිප්‍රොම්ප්ටර් ක්‍රියාකරුට වැටුප් රහිත නිවාඩු,"වංචා විමර්ශනයක පරීක්ෂණ හේතුවෙන් ට්‍රම්ප්ගේ ටෙලිප්‍රොම්ප්ටර් ක්‍රියාකරුට වැටුප් රහිත නිවාඩු - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T03:46:07Z,25,News & Politics,PT1M6S,hd,false,si,si,https://i.ytimg.com/vi/K1YwYlT3U-8/hqdefault.jpg,False
lOK8r0d5L5Q,UCckltLEhFLv8Xz_lQhYfwmg,පාසල් සිසුවෙක් යොදාගෙන සැරටම කරගෙන ගිය මත්ද්‍රව්‍ය ජාවාරම - Hiru News,"පාසල් සිසුවෙක් යොදාගෙන සැරටම කරගෙන ගිය මත්ද්‍රව්‍ය ජාවාරම - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T02:27:54Z,25,News & Politics,PT58S,hd,false,si,si,https://i.ytimg.com/vi/lOK8r0d5L5Q/hqdefault.jpg,False
7Fb9YokUZ7Y,UCckltLEhFLv8Xz_lQhYfwmg,එක පෙළට හිරේ යද්දි කට්ටිය කලබල වෙනවා. වෙන පිළිසරණක් නෑ එයාලා එයාලා එකතු වුණොත් තමයි - Hiru News,"එක පෙළට හිරේ යද්දි කට්ටිය කලබල වෙනවා. වෙන පිළිසරණක් නෑ එයාලා එයාලා එකතු වුණොත් තමයි - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-16T19:58:23Z,25,News & Politics,PT29S,hd,false,si,si,https://i.ytimg.com/vi/7Fb9YokUZ7Y/hqdefault.jpg,False
rz23rbQjndI,UCckltLEhFLv8Xz_lQhYfwmg,"''පෞද්ගලික රෝහල් 52ක උපකරන කල් ඉකුත්වෙච්ච ඒවා, බාල ඒවා කියන කතාව ඇත්තද?'' - Hiru News","''පෞද්ගලික රෝහල් 52ක උපකරන කල් ඉකුත්වෙච්ච ඒවා, බාල ඒවා කියන කතාව ඇත්තද?'' - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T12:53:33Z,25,News & Politics,PT1M18S,hd,false,si,si,https://i.ytimg.com/vi/rz23rbQjndI/hqdefault.jpg,False
Uyz3XXMLNTE,UCckltLEhFLv8Xz_lQhYfwmg,ඩොලරය ඊයේ රු.341 පනී මේ වසරේ මෙතෙක් රුපියල 7.9%කින් බාල්දු වෙලා  -  Hiru News,"ඩොලරය ඊයේ රු.341 පනී මේ වසරේ මෙතෙක් රුපියල 7.9%කින් බාල්දු වෙලා  -  Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-17T04:26:45Z,25,News & Politics,PT51S,hd,false,si,si,https://i.ytimg.com/vi/Uyz3XXMLNTE/hqdefault.jpg,False
_A66jmvmglQ,UCOtYyt7W5PmPnwQjWWF_Z-Q,සන්සුන්ට ඉරිසියා හිතිලා 🤭,"සන්සුන්ට ඉරිසියා හිතිලා 🤭

සම්පූර්ණ කොටස බලන්න. පළමු කමෙන්ට් එකෙන්... 😊👇
Siri - සිරී | සතියේ දින පහේම රාත්‍රී 6.00 ට හිරු TV තුළින්....
 
#HiruTV #HiruTVDigital  #Siri #සිරී",hiru tv|hiru tv digital|hiru tv sri lanka|hiru tv live|hiru tv official|hiru tv lk|hiru tv dramas|hiru tv teledramas|dramas hiru tv|teledramas hiru tv|hiru dramas|hiru teledramas|hiru tv programs|hiru tv drama clips|paata kurullo|hiru tv paata kurullo|ron soyaa|hiru tv ron soyaa|akurata yana welawe|podi waddo|happy hour|agara dagara|copy chat|Hiru Kumaru Adare Genalla|Amma|Tharu Adare|Sri Lanka Teledrama|Hiru TV Teledrama,2026-07-17T07:46:23Z,24,Entertainment,PT2M46S,hd,false,si,si,https://i.ytimg.com/vi/_A66jmvmglQ/hqdefault.jpg,False
gF0gfFdkRI0,UCOtYyt7W5PmPnwQjWWF_Z-Q,Amma - අම්මා  | Episode 196 | 2026-07-17 | Hiru TV,"Amma - අම්මා  | Episode 196 | 2026-07-17 | Hiru TV

සතියේ දින පහේම සවස 6.30 ට හිරු TV තුළින්...

Hiru TV - Sri Lanka's Most Watched Television Channel

හිරු ටිවී සියළුම ටෙලිනාට්‍යය සහ වැඩසටහන් නැරඹීමට Hiru TV YouTube නාලිකාව දැන්ම SUBSCRIBE කරන්න!
🟠 𝗦𝗨𝗕𝗦𝗖𝗥𝗜𝗕𝗘 𝗡𝗢𝗪! 👉 https://www.youtube.com/@HiruTVOfficial

Visit our official website - http://www.hirutv.lk
🔴 Watch live webcast - https://hiru.lk/PmfFC4

𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡 🔔
🔗 Facebook : https://www.facebook.com/hirutv
🔗 Instagram : https://www.instagram.com/hirutvlk
🔗 TikTok : https://www.tiktok.com/@hirutv
🔗 X : https://x.com/tvhiru
🔗 Threads : https://www.threads.com/@hirutvlk
🔗 WhatsApp Channel : https://hiru.lk/xQjZ9H
🔗 Instagram Channel : https://hiru.lk/7LpW4H

අලුත් දේ නරඹන්න Hiru TV app එක දැන්ම Download කරගන්න!
Android - https://bit.ly/3HtEL4q
IOS - https://apple.co/3Yn7YEX

#Amma #අම්මා #HiruTV #HiruTVLK #HiruTVDigital #AmmaHiruTV",hiru tv lk|hiru tv sri lanka|hiru tv digital|අම්මා|Amma|Amma - අම්මා|Amma hiru tv|hiru tv Amma|Amma today|Amma hiru tv teledrama|Charith Abeysinghe|chamila peiris|Nayomi Thakshila|Amanda Jayarathna|dulakshi rajapaksha|Amma song hiru tv|hiru tv Amma teledrama|Amma teledrama|Amma teledrama theme song|sinhala teledrama|hiru tv live|අම්මා | Episode 97|2026-02-24|මිහී,2026-07-17T13:30:06Z,24,Entertainment,PT18M51S,hd,false,si,si,https://i.ytimg.com/vi/gF0gfFdkRI0/hqdefault.jpg,False
Llo_dT_e9Vo,UCckltLEhFLv8Xz_lQhYfwmg,හිරු රාත්‍රී 9.55 ප්‍රධාන ප්‍රවෘත්ති විකාශය - Hiru TV NEWS 9:55 PM LIVE | 2026-07-16,"හිරු රාත්‍රී 9.55 ප්‍රධාන ප්‍රවෘත්ති විකාශය - Hiru TV NEWS 9:55 PM LIVE | 2026-07-16 | Hiru News

This video was uploaded for news reporting purposes...

𝗦𝗨𝗕𝗦𝗖𝗥𝗜𝗕𝗘 𝗡𝗢𝗪 : https://www.youtube.com/@HiruNewsOfficial
Hiru News Sri Lanka's Number One News Portal.
𝗩𝗜𝗦𝗜𝗧 𝗡𝗢𝗪 : https://www.hirunews.lk

𝗙𝗢𝗟𝗟𝗢𝗪 𝗨𝗦 𝗢𝗡
» Like us on Facebook : https://www.facebook.com/hirunews       
» Follow us on Instagram : https://www.instagram.com/hirunews
» Follow us on TikTok : https://www.tiktok.com/@hirunews
» Follow us on Twitter : https://twitter.com/hirunews
» Follow us on Threads : https://www.threads.net/@hirunews

𝗛𝗶𝗿𝘂 𝗡𝗲𝘄𝘀 - 𝗘𝗻𝗴𝗹𝗶𝘀𝗵
» 𝗩𝗜𝗦𝗜𝗧 𝗡𝗢𝗪 : https://www.hirunews.lk/english
» Like us on Facebook : https://www.facebook.com/hirunewsenglish
» Follow us on Instagram : https://www.instagram.com/hirunews_english
» Follow us on Threads : https://www.threads.net/@hirunews_english
» Follow us on Twitter : https://twitter.com/HiruNewsEnglis

හිරු නිව්ස් Telegram Channel එකට මෙතැනින් පිවිසෙන්න
» Join Now : https://t.me/hirunewsofficial

#HiruNews #HiruNews955PM #HiruNightTimeNews #955pmNewsBulletin #NewsBulletin #HiruTV #HiruSinhalaNews #HiruNewsDigital #HiruNewsLive #FacebookLive #YouTubeLive #SriLankaNo1NewsChannel #HiruNewsSriLanka #HiruNewslk #TruthAtAllCosts #LKA #SriLanka #SriLankaNews #TrendingNews #ViralNews",hiru news|hiru tv news|hiru news live|hiru tv news live|hiru news today|hiru news today live|hiru news yesterday|hiru 9.55|hiru news 9.55|hiru news 9.55 pm|hiru news 9.55 live|hiru news 9.55 today|hiru news 9.55 today live|9.55|9.55 news|9.55 news live|9.55 news today|9.55 hiru news|9.55 hiru news live|9.55 hiru news today|hiru tv news 9.55 pm live|හිරු රාත්‍රී 9.55 ප්‍රධාන ප්‍රවෘත්ති විකාශය|හිරු රාත්‍රී 9.55|hiru news 2026-07-16,2026-07-16T17:21:28Z,25,News & Politics,PT43M22S,hd,false,si,si,https://i.ytimg.com/vi/Llo_dT_e9Vo/hqdefault.jpg,False
HjoV1k8wLmQ,UCgnFSj7jQffD5V5m05j4dPw,🔴 LIVE  :  News 1st: Prime Time English News - 9 PM | (17-07-2026),"#news1stenglishnews #PrimeTimeNews #News1st
🔴 LIVE  :  News 1st: Prime Time English News - 9 PM | (17-07-2026)
👉 Facebook Channel: https://m.me/j/AbaQ5X0ZEJrNW3q2/
👉 Whatsapp Channel එකට එකතු වෙන්න https://news1st.lk/WhatsappChannel
👉 Subscribe us: https://www.youtube.com/NewsFirstSrilanka

👉 JOIN US 
📌 Whatsapp - https://news1st.lk/whatsappg9
📌 Telegram - https://news1st.lk/Telegram  
📌 Viber - https://news1st.lk/viber  

👉 FOLLOW US    
📌Instagram - https://news1st.lk/instagram 
📌Youtube - https://news1st.lk/youtube 
📌Twitter - https://news1st.lk/twitter 
📌Tiktok - https://news1st.lk/tiktok 
📌Facebook - https://news1st.lk/facebook

Newsfirst.lk is a leading news website in Sri Lanka that provides a wide range of news and information on current events, politics, sports, weather, exams, business, entertainment, and world news. The website is known for its comprehensive coverage of breaking news and top stories from around the country and is a reliable source of up-to-date news and information. In addition to its news coverage, Newsfirst.lk also offers a variety of features and multimedia content, including video reports, podcasts, and photo galleries. Overall, Newsfirst.lk is an excellent resource for staying informed about the latest developments in Sri Lanka and around the world.

Web: www.newsfirst.lk
Email: contact@newsfirst.lk
Telephone: +94 114792700

#News1st #SirasaTV #SirasaNews #BreakingNews #NewsLive #NewsfirstDigital #WithThePeople #NewsAtSeven #NewsAtTen  #WeReportYouDecide",breaking news sri lanka|cricket sri lanka|English news|Investigative journalism|Live streaming|news from Sri Lanka|sirasa news|sirasa tv|sri lanka|Sri Lanka news|Sri Lanka politics|Sri Lanka sports|sri lanka trending|TV news|උණුසුම් පුවත්|නිවුස් ෆස්ට්|ලංකා නිවුස්|ශ්‍රී ලංකා ප්‍රවෘත්ති|සජීවි ප්‍රවෘත්ති|සිංහල නිව්ස්|සිරස ප්‍රවෘත්ති|news1st|Newsfirst Sri Lanka|Breaking News|Sri Lanka News Today|Sri Lanka News Live|Sri Lanka News Sinhala,2026-07-17T15:15:55Z,22,People & Blogs,PT51M13S,sd,false,si,si,https://i.ytimg.com/vi/HjoV1k8wLmQ/hqdefault_live.jpg,False
c7cJfRCvk7U,UCckltLEhFLv8Xz_lQhYfwmg,"""උපරිමාධිකරණ විනිසුරුවන්ගේ ධුර කාලය වැඩි කරන්න විතරක් ආණ්ඩුව උනන්දු ඇයි?"" - Hiru News","""උපරිමාධිකරණ විනිසුරුවන්ගේ ධුර කාලය වැඩි කරන්න විතරක් ආණ්ඩුව උනන්දු ඇයි?"" - ""ආණ්ඩුව දේශපාලන වුවමනාවක් මතම මේක ගේනවා කියන එක පැහැදිලියි"" - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-16T19:47:07Z,25,News & Politics,PT8M53S,hd,false,si,si,https://i.ytimg.com/vi/c7cJfRCvk7U/hqdefault.jpg,False
Rf0RcCKw-Y8,UCckltLEhFLv8Xz_lQhYfwmg,"""තමන්ගේ බල ව්‍යාපෘතියට අදාළව අනුර, ජේ.ආර්ට වඩා නරකයි!"" - Hiru News","""තමන්ගේ බල ව්‍යාපෘතියට අදාළව අනුර, ජේ.ආර්ට වඩා නරකයි!"" - ""ප්‍රජාතන්ත්‍රවාදය තුළ ආණ්ඩුවකට රාජ්‍ය අත්පත් කර ගන්න බෑ!"" - Hiru News

#HiruMedia #HiruSinhalaNews #HiruEnglishNews #LKA #Srilanka #TruthAtAllCosts",hiru news|hiru tv|hiru tv news|hiru news live|hiru tv news live|hiru news today|හිරු|හිරු ප්‍රවෘත්ති|හිරු නිවුස්|hiru news 11.55|hiru news 6.55|hiru news 9.55|breaking news|latest news|sri lanka news|sinhala news|english news|HiruMedia|News 2024,2026-07-16T19:28:20Z,25,News & Politics,PT8M40S,hd,false,si,si,https://i.ytimg.com/vi/Rf0RcCKw-Y8/hqdefault.jpg,False
